date,long_ret,short_ret,gross_ret,turnover,cost,net_ret,period,strategy
1993-09-28,-0.0006703000000000006,-0.005020100000000001,0.004349800000000001,0.5,0.00025,0.004099800000000001,1,Short-Term Reversal
1993-09-29,-0.006372899999999999,0.01137,-0.0177429,0.55,0.000275,-0.0180179,1,Short-Term Reversal
1993-09-30,-0.0032851000000000013,0.0227931,-0.026078200000000003,0.44999999999999996,0.000225,-0.026303200000000002,1,Short-Term Reversal
1993-10-01,0.011999399999999999,0.0028328999999999993,0.0091665,0.35,0.000175,0.0089915,1,Short-Term Reversal
1993-10-04,-0.013574600000000001,-0.0155718,0.0019971999999999993,0.3,0.00015,0.0018471999999999994,1,Short-Term Reversal
1993-10-05,-0.0082584,0.0034373000000000016,-0.011695700000000003,0.35,0.000175,-0.011870700000000003,1,Short-Term Reversal
1993-10-06,-0.0089808,0.0025908,-0.011571600000000001,0.4,0.0002,-0.011771600000000002,1,Short-Term Reversal
1993-10-07,0.0083927,-0.0028303,0.011223,0.4,0.0002,0.011023,1,Short-Term Reversal
1993-10-08,-0.005187800000000001,-0.0014832,-0.003704600000000001,0.4,0.0002,-0.003904600000000001,1,Short-Term Reversal
1993-10-11,0.0025709,-0.0036406000000000008,0.006211500000000001,0.6,0.0003,0.005911500000000001,1,Short-Term Reversal
1993-10-12,-0.0037641000000000007,-0.0013577000000000003,-0.0024064000000000004,0.6,0.0003,-0.0027064000000000003,1,Short-Term Reversal
1993-10-13,0.0162859,0.0063744,0.0099115,0.65,0.000325,0.0095865,1,Short-Term Reversal
1993-10-14,0.004410500000000001,-0.0057421999999999985,0.0101527,0.44999999999999996,0.000225,0.009927700000000001,1,Short-Term Reversal
1993-10-15,-0.0022667999999999994,-0.005360099999999999,0.0030932999999999993,0.5,0.00025,0.002843299999999999,1,Short-Term Reversal
1993-10-18,0.011373300000000003,-0.015523,0.026896300000000005,0.55,0.000275,0.026621300000000004,1,Short-Term Reversal
1993-10-19,0.012345700000000001,-0.002043900000000001,0.014389600000000002,0.55,0.000275,0.014114600000000003,1,Short-Term Reversal
1993-10-20,-0.0034049,0.0150005,-0.0184054,0.5,0.00025,-0.0186554,1,Short-Term Reversal
1993-10-21,0.012135499999999999,0.0027077,0.009427799999999998,0.45,0.000225,0.009202799999999999,1,Short-Term Reversal
1993-10-22,0.0025413000000000007,0.0047633,-0.002221999999999999,0.45,0.000225,-0.002446999999999999,1,Short-Term Reversal
1993-10-25,-0.0010345,0.00028010000000000047,-0.0013146000000000004,0.45,0.000225,-0.0015396000000000003,1,Short-Term Reversal
1993-10-26,0.009747700000000002,0.0023132000000000005,0.007434500000000001,0.45,0.000225,0.007209500000000001,1,Short-Term Reversal
1993-10-27,0.0178304,0.010134,0.007696399999999999,0.6499999999999999,0.00032499999999999993,0.007371399999999999,1,Short-Term Reversal
1993-10-28,-0.0027773999999999984,-0.0013962000000000002,-0.0013811999999999982,0.55,0.000275,-0.0016561999999999983,1,Short-Term Reversal
1993-10-29,0.0223928,0.0160775,0.006315299999999999,0.5,0.00025,0.006065299999999999,1,Short-Term Reversal
1993-11-01,0.0011032999999999993,0.008224600000000002,-0.007121300000000002,0.44999999999999996,0.000225,-0.007346300000000003,1,Short-Term Reversal
